"","Id","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","PoolArea","MoSold","YrSold","SalePrice"
"1117",1117,NA,7750,8,5,2002,2002,55,408,779,640,1419,1,0,2,1,3,1,7,1,2002,2,527,120,0,0,0,0,3,2009,184100
"1118",1118,57,9764,5,7,1967,2003,192,894,894,0,894,1,0,1,0,3,1,5,0,1967,2,450,0,0,0,0,0,5,2008,130000
"1119",1119,85,13825,5,6,1958,1987,533,533,1021,580,1601,0,1,1,0,3,1,6,0,1958,1,300,280,34,0,0,0,12,2008,140000
"1120",1120,70,7560,5,5,1959,1959,671,1040,1040,0,1040,0,0,1,0,3,1,6,0,1959,1,286,140,0,252,0,0,7,2006,133700
"1121",1121,59,8263,6,5,1920,1950,1012,1012,1012,0,1012,0,0,1,0,2,1,6,1,1920,1,308,0,22,112,0,0,5,2007,118400
"1122",1122,84,10084,7,5,2005,2006,1528,1552,1552,0,1552,0,0,2,0,3,1,7,0,2005,3,782,144,20,0,0,0,7,2006,212900
"1123",1123,NA,8926,4,3,1956,1956,672,672,960,0,960,0,0,1,0,3,1,5,0,1956,1,288,64,0,0,160,0,10,2009,112000
"1124",1124,50,9405,5,9,1947,2008,698,698,698,0,698,0,1,1,0,2,1,4,0,NA,0,0,0,200,0,0,0,6,2009,118000
"1125",1125,NA,9125,7,5,1992,1992,384,384,812,670,1482,0,0,2,1,3,1,7,1,1992,2,392,100,25,0,0,0,7,2007,163900
"1126",1126,60,10434,4,5,1955,1955,1005,1005,1005,0,1005,0,0,1,0,2,1,5,1,1977,2,672,0,0,0,0,0,11,2009,115000
"1127",1127,53,3684,7,5,2007,2007,1373,1373,1555,0,1555,0,0,2,0,2,1,7,1,2007,3,660,143,20,0,0,0,6,2009,174000
"1128",1128,182,14572,7,5,2004,2004,230,1530,1530,0,1530,1,0,2,0,3,1,7,1,2004,3,630,144,36,0,0,0,11,2007,259000
"1129",1129,59,11796,7,5,2004,2005,847,847,847,1112,1959,0,0,2,1,4,1,8,1,2004,2,434,100,48,0,0,0,7,2007,215000
"1130",1130,60,7200,5,5,1980,1980,0,936,936,0,936,1,0,1,0,2,1,4,0,1980,2,672,49,0,0,0,0,8,2007,140000
"1131",1131,65,7804,4,3,1928,1950,500,1122,1328,653,1981,1,0,2,0,4,1,7,2,1981,2,576,431,44,0,0,0,12,2009,135000
"1132",1132,63,10712,5,5,1991,1992,762,974,974,0,974,0,0,1,0,3,1,5,0,NA,0,0,0,28,0,0,0,9,2007,93500
"1133",1133,90,9900,6,4,1880,1950,1008,1008,1178,1032,2210,0,0,2,0,5,1,8,0,1930,1,205,0,48,0,0,0,5,2007,117500
"1134",1134,80,9828,8,5,1995,1995,544,1128,1142,878,2020,0,0,2,1,3,1,8,1,1995,2,466,0,155,0,0,0,6,2009,239500
"1135",1135,57,8773,6,5,1997,1997,916,916,916,684,1600,0,0,2,1,3,1,7,1,1997,2,460,100,38,0,0,0,8,2007,169000
"1136",1136,60,6180,6,5,1926,1950,960,960,986,0,986,0,0,1,0,2,1,5,1,1926,1,180,0,128,0,0,0,5,2007,102000
"1137",1137,80,9600,6,5,1950,1950,752,1032,1032,220,1252,0,0,1,0,3,1,6,0,1950,1,288,0,0,96,0,0,4,2008,119000
"1138",1138,54,6342,5,8,1875,1996,780,780,780,240,1020,0,0,1,0,2,1,6,0,NA,0,0,0,0,176,0,0,5,2010,94000
"1139",1139,NA,9819,6,5,1977,1977,0,1567,1567,0,1567,1,0,2,0,2,1,5,2,1977,2,714,264,32,0,0,0,5,2009,196000
"1140",1140,98,8731,5,5,1920,1950,270,915,1167,0,1167,0,0,1,0,3,1,6,1,1972,2,495,0,0,216,126,0,5,2007,144000
"1141",1141,60,7350,5,7,1951,1951,100,952,952,0,952,1,0,1,0,2,1,4,0,1988,2,840,0,0,0,0,0,6,2008,139000
"1142",1142,NA,10304,5,7,1976,1976,399,780,1088,780,1868,1,0,2,1,4,1,9,1,1976,2,484,448,96,0,0,0,10,2009,197500
"1143",1143,77,9965,8,5,2006,2007,316,1466,1466,1362,2828,1,0,3,0,4,1,11,1,2006,3,1052,125,144,0,0,0,4,2007,424870
"1144",1144,NA,9000,5,3,1959,1959,718,1006,1006,0,1006,0,0,1,0,3,1,5,0,NA,0,0,0,24,0,0,0,7,2008,80000
"1145",1145,60,12180,4,4,1941,1950,324,672,672,252,924,1,0,1,0,2,1,5,0,1941,1,280,0,0,0,0,0,7,2010,80000
"1146",1146,52,6240,5,6,1928,1950,1042,1042,1042,534,1576,0,0,1,0,3,1,8,1,1928,1,225,0,0,0,0,0,8,2006,149000
"1147",1147,NA,11200,6,5,1985,1985,40,1298,1298,0,1298,1,0,2,0,3,1,5,1,1985,2,403,165,26,0,0,0,5,2006,180000
"1148",1148,75,12000,7,7,1941,1950,429,704,860,704,1564,0,0,1,1,3,1,7,1,1941,1,234,0,0,0,0,0,7,2009,174500
"1149",1149,NA,5700,7,7,1926,1950,572,572,572,539,1111,0,0,1,0,2,1,5,1,1982,1,288,0,0,176,0,0,8,2008,116900
"1150",1150,50,9000,7,9,1920,1988,26,650,832,650,1482,0,1,1,0,3,1,7,0,1930,2,324,0,0,0,0,0,7,2009,143000
"1151",1151,57,8280,6,5,1950,1950,932,932,932,0,932,0,0,1,0,2,1,4,1,1950,1,306,0,0,214,0,0,11,2007,124000
"1152",1152,134,17755,5,4,1959,1959,1290,1466,1466,0,1466,0,0,1,1,3,1,6,2,1959,2,528,0,140,0,100,0,11,2006,149900
"1153",1153,90,14115,6,7,1956,2004,230,1073,1811,0,1811,0,0,1,0,2,1,6,1,1956,2,470,0,0,280,0,0,7,2006,230000
"1154",1154,NA,5890,6,8,1930,2007,278,816,816,0,816,0,0,1,0,2,1,5,0,2002,1,432,0,0,96,0,0,6,2008,120500
"1155",1155,NA,13700,7,6,1965,1988,410,864,902,918,1820,0,0,1,2,4,1,8,2,1965,2,492,60,84,0,273,0,5,2008,201800
"1156",1156,90,10768,5,8,1976,2004,280,1437,1437,0,1437,1,0,2,0,3,1,6,1,1976,2,528,0,21,0,180,0,7,2007,218000
"1157",1157,85,9350,5,8,1965,1999,586,1219,1265,0,1265,0,1,2,0,3,1,6,1,1965,2,502,0,92,0,0,0,10,2008,179900
"1158",1158,34,5001,7,5,2007,2008,410,1314,1314,0,1314,1,0,2,0,2,1,6,1,2008,2,626,172,62,0,0,0,7,2009,230000
"1159",1159,92,11932,8,5,2007,2008,1580,1580,1580,0,1580,0,0,2,0,3,1,7,0,2008,3,830,0,24,0,0,0,6,2008,235128
"1160",1160,76,9120,6,6,1974,1974,459,901,943,933,1876,0,0,2,1,4,1,8,1,1974,2,540,0,69,0,0,0,7,2008,185000
"1161",1161,24,2280,6,5,1978,1978,544,855,855,601,1456,0,0,2,1,3,1,7,1,1978,2,440,26,0,0,0,0,7,2010,146000
"1162",1162,NA,14778,6,7,1954,2006,568,1296,1640,0,1640,1,0,1,0,3,1,7,1,1993,2,924,108,0,0,0,0,11,2008,224000
"1163",1163,109,8724,5,5,1968,1968,402,894,894,0,894,0,0,1,0,3,1,5,1,1968,2,450,0,0,0,0,0,5,2007,129000
"1164",1164,60,12900,4,4,1969,1969,0,1198,1258,0,1258,2,0,0,2,0,2,6,0,1969,2,400,120,0,0,0,0,1,2008,108959
"1165",1165,NA,16157,5,7,1978,1978,289,1360,1432,0,1432,1,0,1,1,2,1,5,1,1978,2,588,168,180,0,0,0,6,2007,194000
"1166",1166,79,9541,7,5,2009,2009,1502,1502,1502,0,1502,0,0,2,0,3,1,7,0,2009,2,644,0,114,0,0,0,9,2009,233170
"1167",1167,64,10475,8,5,2008,2008,1694,1694,1694,0,1694,0,0,2,0,3,1,7,0,2008,3,776,160,33,0,0,0,2,2010,245350
"1168",1168,58,10852,6,5,2000,2000,173,959,959,712,1671,1,0,2,1,3,1,7,1,2000,2,472,0,38,0,0,0,2,2006,173000
"1169",1169,120,13728,6,7,1935,1986,501,1127,1236,872,2108,0,0,2,0,4,1,7,2,1935,2,540,0,0,0,90,0,7,2008,235000
"1170",1170,118,35760,10,5,1995,1996,543,1930,1831,1796,3627,1,0,3,1,4,1,10,1,1995,3,807,361,76,0,0,0,7,2006,625000
"1171",1171,76,9880,6,6,1977,1977,574,1096,1118,0,1118,1,0,1,0,3,1,6,1,1977,1,358,203,0,0,0,576,7,2008,171000
"1172",1172,76,9120,6,6,1958,1958,599,1261,1261,0,1261,1,0,1,0,3,1,6,1,1958,2,433,0,0,0,288,0,11,2008,163000
"1173",1173,35,4017,7,5,2006,2007,625,625,625,625,1250,0,0,2,1,2,1,5,0,2006,2,625,0,54,0,0,0,3,2008,171900
"1174",1174,138,18030,5,6,1946,1994,977,1598,1636,971,3086,0,0,3,0,3,1,12,1,NA,0,0,122,0,0,0,0,3,2007,200500
"1175",1175,80,16560,6,8,1932,1950,449,952,1170,1175,2345,0,0,2,1,4,1,9,1,1932,2,360,0,0,0,0,0,7,2006,239000
"1176",1176,85,10678,8,5,1992,2000,983,1683,2129,743,2872,0,0,2,1,4,1,9,1,1992,2,541,0,33,0,0,0,4,2007,285000
"1177",1177,37,6951,5,5,1984,1985,218,876,923,0,923,1,0,1,0,3,1,5,0,1984,1,264,362,0,0,0,0,10,2008,119500
"1178",1178,NA,3950,6,8,1926,2004,350,818,818,406,1224,0,0,1,0,3,1,5,0,1926,1,210,0,0,116,0,0,12,2009,115000
"1179",1179,54,7681,5,6,1921,1950,731,731,820,523,1343,0,0,1,1,3,1,7,1,1921,1,186,192,0,102,0,0,7,2009,154900
"1180",1180,77,8335,5,5,1954,1954,0,0,1124,0,1124,0,0,1,0,3,1,5,1,NA,0,0,0,36,190,0,0,4,2006,93000
"1181",1181,NA,11170,7,5,1990,1991,0,1216,1298,1216,2514,0,0,2,1,4,1,8,0,1990,2,693,0,0,0,0,0,4,2006,250000
"1182",1182,64,5587,8,5,2008,2008,120,1600,1652,0,1652,1,1,2,0,2,1,5,1,2008,2,482,162,53,0,0,0,11,2008,392500
"1183",1183,160,15623,10,5,1996,1996,300,2396,2411,2065,4476,1,0,3,1,4,1,10,2,1996,3,813,171,78,0,0,555,7,2007,745000
"1184",1184,60,10800,5,6,1920,1950,299,1120,1130,0,1130,1,0,1,0,2,1,5,1,1970,2,720,229,0,0,0,0,6,2006,120000
"1185",1185,50,35133,5,4,1963,1963,413,1572,1572,0,1572,1,0,1,1,3,1,5,2,1963,3,995,0,263,0,263,0,5,2007,186700
"1186",1186,60,9738,5,7,1924,1950,392,784,949,272,1221,1,0,1,0,4,1,7,0,1965,1,392,0,0,236,0,0,3,2006,104900
"1187",1187,107,10615,3,5,1900,1970,538,978,1014,685,1699,1,0,2,0,3,2,7,0,1920,2,420,0,74,0,0,0,8,2009,95000
"1188",1188,89,12461,8,5,1994,1995,168,1624,1624,0,1624,1,0,2,0,2,1,5,1,1994,3,757,0,114,192,0,0,7,2006,262000
"1189",1189,68,8935,7,5,2002,2002,831,831,831,829,1660,0,0,2,1,3,1,7,0,2002,2,493,144,68,0,0,0,7,2009,195000
"1190",1190,60,7500,7,5,1999,1999,994,994,1028,776,1804,0,0,2,1,3,1,7,1,1999,2,442,140,60,0,0,0,6,2010,189000
"1191",1191,NA,32463,4,4,1961,1975,90,1249,1622,0,1622,1,0,1,0,3,1,7,1,1975,4,1356,439,0,0,0,0,3,2007,168000
"1192",1192,24,2645,8,5,1999,2000,776,776,764,677,1441,0,0,2,1,2,1,5,0,1999,2,492,206,0,0,0,0,11,2007,174000
"1193",1193,60,9600,5,8,1925,1994,702,702,842,630,1472,0,0,1,0,3,1,6,0,1925,1,250,0,0,84,0,0,7,2007,125000
"1194",1194,NA,4500,6,5,1999,1999,341,1224,1224,0,1224,1,0,2,0,2,1,5,0,1999,2,402,0,304,0,0,0,6,2009,165000
"1195",1195,80,9364,6,7,1969,1969,292,663,663,689,1352,0,0,1,1,4,1,7,0,1969,1,299,379,36,0,0,0,3,2010,158000
"1196",1196,51,8029,6,5,2005,2005,728,728,728,728,1456,0,0,2,1,3,1,8,0,2005,2,400,100,24,0,0,0,7,2008,176000
"1197",1197,58,14054,7,5,2006,2006,879,879,879,984,1863,0,0,2,1,4,1,9,1,2006,3,660,100,17,0,0,0,11,2006,219210
"1198",1198,65,8850,7,6,1916,1950,815,815,815,875,1690,0,0,1,0,3,1,7,1,1916,1,225,0,0,330,0,0,7,2006,144000
"1199",1199,70,9100,7,5,2001,2001,1212,1212,1212,0,1212,0,0,2,0,3,1,6,0,2001,2,573,356,0,0,0,0,6,2009,178000
"1200",1200,75,11235,4,5,1963,1979,504,1051,1382,0,1382,0,0,1,1,3,1,6,1,1974,2,459,0,82,0,0,0,10,2006,148000
"1201",1201,71,9353,4,5,1970,1970,864,864,864,0,864,0,0,1,0,3,1,5,0,1972,1,280,0,0,0,0,0,7,2006,116050
"1202",1202,80,10400,7,5,1998,1998,866,866,866,913,1779,0,0,2,1,3,1,6,0,1998,2,546,198,36,0,0,0,3,2009,197900
"1203",1203,50,6000,5,8,1925,1997,884,884,884,464,1348,1,0,1,0,3,1,5,1,1960,1,216,0,0,208,0,0,5,2009,117000
"1204",1204,75,9750,7,5,2000,2001,1630,1630,1630,0,1630,0,0,2,0,3,1,6,1,2000,2,451,74,234,0,0,0,10,2009,213000
"1205",1205,78,10140,5,6,1975,1975,268,1056,1074,0,1074,1,0,1,1,3,1,6,0,1975,2,495,0,88,0,0,0,7,2006,153500
"1206",1206,90,14684,7,7,1990,1991,1496,2158,2196,0,2196,0,0,2,0,3,1,7,1,1990,3,701,84,70,0,0,0,6,2009,271900
"1207",1207,NA,8900,4,4,1966,1966,0,1056,1056,0,1056,1,0,1,0,2,1,5,0,1966,1,384,0,42,0,0,0,11,2006,107000
"1208",1208,70,9135,6,5,2003,2003,1342,1682,1700,0,1700,1,0,2,0,3,1,7,0,2003,2,544,192,23,0,0,0,5,2006,200000
"1209",1209,70,7763,5,7,1962,1980,319,931,1283,0,1283,1,0,1,0,3,1,6,0,1980,2,506,0,0,0,0,0,10,2008,140000
"1210",1210,85,10182,8,5,2006,2006,440,1660,1660,0,1660,1,0,2,0,3,1,8,1,2006,2,500,322,50,0,0,0,5,2006,290000
"1211",1211,70,11218,6,5,1992,1992,1055,1055,1055,790,1845,0,0,2,1,3,1,8,1,1992,2,462,635,104,0,0,0,5,2010,189000
"1212",1212,152,12134,8,7,1988,2005,132,559,1080,672,1752,0,0,2,0,4,1,8,0,1988,2,492,325,12,0,0,0,6,2010,164000
"1213",1213,50,9340,4,6,1941,1950,328,672,672,0,672,1,0,1,0,2,1,4,0,1941,1,234,0,113,0,0,0,8,2009,113000
"1214",1214,NA,10246,4,9,1965,2001,0,648,960,0,960,1,1,0,0,0,1,3,0,1965,1,364,88,0,0,0,0,5,2006,145000
"1215",1215,69,10205,5,5,1962,1962,141,925,999,0,999,1,0,1,0,3,1,6,0,1962,1,300,150,72,0,0,0,5,2006,134500
"1216",1216,99,7094,5,5,1966,1966,340,894,894,0,894,0,0,1,0,3,1,5,0,1966,1,384,0,0,0,0,0,5,2007,125000
"1217",1217,68,8930,6,5,1978,1978,0,0,1318,584,1902,0,0,2,0,4,2,8,0,1978,2,539,0,0,0,0,0,4,2010,112000
"1218",1218,72,8640,8,5,2009,2009,364,1300,1314,0,1314,1,0,2,0,3,1,6,0,2009,2,552,135,112,0,0,0,9,2009,229456
"1219",1219,52,6240,4,5,1947,1950,0,0,672,240,912,0,0,1,0,2,1,3,0,NA,0,0,0,0,0,0,0,7,2006,80500
"1220",1220,21,1680,6,5,1971,1971,672,672,672,546,1218,0,0,1,1,3,1,7,0,NA,0,0,201,0,0,0,0,4,2006,91500
"1221",1221,66,7800,5,5,1964,1964,0,912,912,0,912,0,0,1,0,2,1,5,0,1964,1,288,0,0,0,0,0,11,2006,115000
"1222",1222,55,8250,5,5,1968,1968,210,952,1211,0,1211,0,0,1,0,3,1,5,1,1968,1,322,0,63,0,0,0,8,2008,134000
"1223",1223,78,10496,6,6,1949,1950,844,1040,1168,678,1846,0,0,2,0,3,1,7,1,1949,1,315,0,0,0,0,0,1,2007,143000
"1224",1224,89,10680,5,3,1951,1951,1380,2136,2136,0,2136,0,0,2,0,4,1,7,0,1951,2,528,0,30,0,0,0,10,2006,137900
"1225",1225,60,15384,7,5,2004,2005,64,788,788,702,1490,1,0,2,1,3,1,8,1,2004,2,388,100,75,0,0,0,2,2008,184000
"1226",1226,65,10482,6,8,1958,1958,81,588,1138,0,1138,0,1,1,0,3,1,6,0,1958,1,264,224,0,0,0,0,6,2007,145000
"1227",1227,86,14598,6,5,2007,2007,894,894,894,1039,1933,0,0,2,1,4,1,9,1,2007,3,668,100,18,0,0,0,1,2008,214000
"1228",1228,72,8872,5,8,1965,2008,317,912,912,0,912,1,0,1,0,2,1,5,0,1992,2,576,0,240,0,0,0,12,2008,147000
"1229",1229,65,8769,9,5,2008,2008,162,1702,1702,0,1702,1,0,1,1,1,1,7,1,2008,3,1052,0,72,0,224,0,10,2008,367294
"1230",1230,70,7910,5,5,1960,1960,409,1075,1507,0,1507,0,0,2,0,4,1,7,0,1960,1,404,0,0,0,0,0,8,2008,127000
"1231",1231,NA,18890,5,5,1977,1977,652,1361,1361,1259,2620,0,0,2,2,4,2,12,1,1977,2,600,155,24,145,0,0,8,2007,190000
"1232",1232,70,7728,5,6,1962,1962,303,1106,1190,0,1190,1,0,1,0,3,1,6,0,1962,2,540,0,18,0,0,0,5,2006,132500
"1233",1233,70,9842,4,5,1962,1962,0,0,1224,0,1224,0,0,2,0,2,2,6,0,1962,2,462,0,0,0,0,0,3,2007,101800
"1234",1234,NA,12160,5,5,1959,1959,188,1188,1188,0,1188,1,0,1,0,3,1,6,0,1959,2,531,0,0,0,0,0,5,2010,142000
"1235",1235,55,8525,5,6,1911,1950,940,940,1024,940,1964,0,0,1,1,4,1,7,0,NA,0,0,0,192,0,0,0,11,2008,130000
"1236",1236,96,13132,5,5,1914,1950,747,747,892,892,1784,0,0,1,1,4,1,9,0,1914,1,180,203,40,0,0,0,7,2006,138887
"1237",1237,36,2628,7,5,2003,2003,764,764,764,862,1626,0,0,2,1,2,1,6,0,2003,2,474,0,27,0,0,0,6,2010,175500
"1238",1238,41,12393,7,5,2004,2005,847,847,847,1101,1948,0,0,2,1,4,1,8,1,2004,2,434,100,48,0,0,0,9,2006,195000
"1239",1239,63,13072,6,5,2005,2005,1141,1141,1141,0,1141,0,0,1,1,3,1,6,0,2005,2,484,0,0,0,0,0,3,2006,142500
"1240",1240,64,9037,8,5,2006,2006,1048,1476,1484,0,1484,0,0,2,0,2,1,6,1,2006,2,472,120,33,0,0,0,12,2007,265900
"1241",1241,65,8158,7,5,2003,2003,334,884,884,884,1768,1,0,2,1,3,1,8,0,2003,2,543,0,63,0,0,0,7,2008,224900
"1242",1242,83,9849,7,6,2007,2007,1689,1689,1689,0,1689,0,0,2,0,3,1,7,0,2007,3,954,0,56,0,0,0,6,2007,248328
"1243",1243,85,10625,7,6,1974,1974,0,1053,1173,0,1173,1,0,2,0,3,1,6,2,1974,2,528,0,120,0,0,0,1,2010,170000
"1244",1244,107,13891,10,5,2006,2006,690,2076,2076,0,2076,1,0,2,1,2,1,7,1,2006,3,850,216,229,0,0,0,9,2006,465000
"1245",1245,NA,11435,8,7,1929,1950,792,792,792,725,1517,0,0,1,0,3,1,7,2,1931,2,400,0,0,0,0,0,6,2006,230000
"1246",1246,78,12090,6,7,1984,2003,585,585,1140,728,1868,0,0,3,1,3,1,7,1,1984,2,477,268,112,0,147,0,1,2007,178000
"1247",1247,65,8125,7,5,2005,2006,756,756,756,797,1553,0,0,2,1,3,1,6,0,2005,2,615,0,45,0,0,0,3,2006,186500
"1248",1248,NA,12328,6,5,1976,1976,473,1012,1034,0,1034,1,0,1,0,3,1,6,0,1976,3,888,0,0,0,0,0,5,2010,169900
"1249",1249,60,9600,6,5,1917,1950,416,735,1134,924,2058,0,0,1,1,3,1,8,1,1950,2,396,0,0,259,0,0,4,2008,129500
"1250",1250,60,7200,5,7,1950,1950,246,876,988,0,988,0,0,1,0,3,1,6,0,1950,1,276,0,80,0,0,0,5,2007,119000
"1251",1251,93,11160,7,5,1968,1968,1045,2110,2110,0,2110,1,0,2,1,3,1,8,2,1968,2,522,0,0,0,0,0,4,2010,244000
"1252",1252,NA,3136,7,5,2003,2003,1405,1405,1405,0,1405,0,0,2,0,2,1,6,1,2003,2,478,148,36,0,0,0,3,2006,171750
"1253",1253,62,9858,5,6,1968,1968,354,864,874,0,874,1,0,1,0,3,1,5,0,1968,1,288,33,0,0,0,0,11,2009,130000
"1254",1254,NA,17542,7,7,1974,2003,36,1192,1516,651,2167,1,0,2,1,3,1,9,2,1974,2,518,220,47,0,0,0,7,2007,294000
"1255",1255,60,6931,7,5,2003,2004,746,746,760,896,1656,0,0,2,1,3,1,7,1,2003,2,397,178,128,0,0,0,7,2008,165400
"1256",1256,52,6240,6,6,1931,1950,459,884,959,408,1367,0,0,1,0,3,1,6,1,1978,1,560,0,0,0,120,0,11,2007,127500
"1257",1257,91,14303,8,5,1994,1994,672,1986,1987,0,1987,1,0,2,0,2,1,7,1,1994,2,691,262,36,0,0,0,8,2008,301500
"1258",1258,56,4060,5,8,1922,1950,864,864,864,0,864,0,0,1,0,2,1,4,0,NA,0,0,0,96,0,0,0,7,2009,99900
"1259",1259,59,9587,7,5,2005,2005,201,856,1166,0,1166,1,0,2,0,2,1,5,0,2005,2,400,212,0,0,0,0,7,2008,190000
"1260",1260,65,9750,6,8,1969,1969,14,1054,1054,0,1054,1,0,1,1,3,1,6,0,1969,2,460,180,0,0,80,0,7,2008,151000
"1261",1261,NA,24682,6,5,1999,1999,841,841,892,783,1675,0,0,2,1,3,1,7,1,1999,2,502,0,103,0,0,0,6,2009,181000
"1262",1262,80,9600,5,6,1956,1956,546,1050,1050,0,1050,0,0,1,0,2,1,5,0,1956,1,338,0,0,0,0,0,6,2009,128900
"1263",1263,NA,11250,4,5,1957,1989,1104,1104,1104,684,1788,1,0,1,0,5,1,8,2,1957,1,304,120,0,0,0,0,11,2009,161500
"1264",1264,60,13515,6,6,1919,1950,764,764,1060,764,1824,0,0,1,0,3,1,8,1,1940,2,520,0,0,126,0,0,7,2007,180500
"1265",1265,34,4060,6,5,1998,1999,1139,1405,1337,0,1337,1,0,2,0,2,1,5,0,1998,2,511,144,68,0,0,0,8,2008,181000
"1266",1266,35,3735,7,5,1999,1999,241,691,713,739,1452,1,0,2,1,3,1,6,0,1999,2,506,0,34,0,0,0,3,2006,183900
"1267",1267,60,10120,7,4,1910,1950,925,925,964,925,1889,0,0,1,1,4,2,9,1,1960,1,308,0,0,264,0,0,1,2007,122000
"1268",1268,89,13214,9,5,2008,2009,2002,2002,2018,0,2018,0,0,2,0,3,1,10,1,2009,3,746,144,76,0,0,0,5,2010,378500
"1269",1269,NA,14100,8,9,1935,1997,536,728,1968,1479,3447,0,0,3,1,4,1,11,2,1982,3,1014,314,12,0,0,0,5,2008,381000
"1270",1270,78,11344,5,5,1958,1958,414,874,874,650,1524,0,0,1,1,3,1,7,0,1958,1,315,0,0,0,0,0,7,2007,144000
"1271",1271,NA,23595,7,6,1979,1979,74,1332,1332,192,1524,2,0,0,1,0,1,4,1,1979,2,586,268,0,0,0,0,4,2010,260000
"1272",1272,NA,9156,6,7,1968,1968,1489,1489,1489,0,1489,0,0,2,0,3,1,7,1,1968,2,462,0,0,0,0,0,8,2009,185750
"1273",1273,NA,13526,5,6,1965,1965,0,935,935,0,935,1,0,1,0,3,1,5,0,1965,1,288,180,0,0,0,0,11,2006,137000
"1274",1274,124,11512,6,7,1959,2006,300,1019,1357,0,1357,1,0,1,0,2,1,5,1,1959,1,312,0,0,0,163,0,5,2008,177000
"1275",1275,53,5362,5,6,1910,2003,661,661,661,589,1250,0,0,2,0,3,1,8,1,1985,2,552,242,0,81,0,0,11,2007,139000
"1276",1276,95,11345,5,5,1948,1950,708,928,928,992,1920,0,0,2,0,4,2,10,0,1948,2,400,0,0,0,0,0,7,2007,137000
"1277",1277,NA,12936,6,6,1972,1972,130,723,735,660,1395,0,1,1,1,3,1,6,1,1972,2,497,294,116,0,0,0,12,2009,162000
"1278",1278,NA,17871,6,5,1967,1976,1152,1680,1724,0,1724,1,0,1,1,3,1,7,1,1967,2,480,0,0,0,0,0,6,2009,197900
"1279",1279,75,9473,8,5,2002,2002,324,1128,1128,903,2031,1,0,2,1,3,1,7,1,2002,2,577,0,211,0,0,0,3,2008,237000
"1280",1280,60,7500,4,4,1920,1950,698,698,698,430,1128,0,0,1,0,2,1,6,0,1980,2,528,30,0,164,0,0,4,2010,68400
"1281",1281,67,9808,7,5,2002,2002,785,1573,1573,0,1573,1,0,2,0,3,1,6,0,2002,2,544,0,72,0,0,0,3,2009,227000
"1282",1282,50,8049,7,5,1990,1990,256,1309,1339,0,1339,1,0,2,0,2,1,6,1,1990,2,484,0,58,0,90,0,7,2006,180000
"1283",1283,61,8800,5,7,1977,2008,364,1040,1040,0,1040,0,0,2,0,3,1,5,0,1977,2,484,0,0,0,288,0,9,2009,150500
"1284",1284,94,9400,6,5,1971,1971,912,912,912,912,1824,0,0,2,2,4,2,8,0,NA,0,0,128,0,0,0,0,4,2010,139000
"1285",1285,50,9638,6,7,1919,1990,804,804,1699,748,2447,0,0,2,0,4,1,10,1,1969,1,336,272,0,42,116,0,3,2010,169000
"1286",1286,50,6000,6,6,1939,1950,780,780,825,587,1412,0,0,1,0,4,1,6,1,1939,1,280,45,0,0,0,0,5,2009,132500
"1287",1287,NA,9790,6,5,1963,1963,678,1328,1328,0,1328,1,0,1,1,3,1,6,2,1963,2,528,0,26,0,0,0,6,2010,143000
"1288",1288,NA,36500,5,5,1964,1964,812,1624,1582,0,1582,0,1,2,0,4,1,7,0,1964,2,390,168,198,0,0,0,6,2006,190000
"1289",1289,40,5664,8,5,2000,2000,343,1501,1659,0,1659,1,0,2,0,2,1,5,1,2000,2,499,212,59,0,0,0,10,2009,278000
"1290",1290,86,11065,8,5,2006,2006,1085,1085,1120,850,1970,0,0,2,1,3,1,8,1,2006,3,753,177,74,0,0,0,10,2006,281000
"1291",1291,NA,14112,5,7,1964,1964,138,1152,1152,0,1152,1,0,1,0,3,1,6,1,1964,2,484,227,0,0,0,0,4,2010,180500
"1292",1292,21,1680,5,7,1972,1972,399,630,630,672,1302,0,0,2,1,3,1,6,0,1972,1,264,185,0,0,0,0,2,2009,119500
"1293",1293,60,6600,5,4,1892,1965,994,994,1378,994,2372,0,0,2,0,4,2,11,0,1985,1,432,0,287,0,0,0,12,2009,107500
"1294",1294,78,10140,7,5,1976,1976,638,832,832,832,1664,0,0,2,1,4,1,8,1,1976,2,528,0,28,0,259,0,3,2006,162900
"1295",1295,60,8172,5,7,1955,1990,697,864,864,0,864,1,0,1,0,2,1,5,0,1957,2,572,0,0,0,0,0,4,2006,115000
"1296",1296,70,8400,5,5,1968,1968,36,1052,1052,0,1052,1,0,1,1,3,1,5,0,1968,1,288,356,0,0,0,0,11,2006,138500
"1297",1297,80,8700,5,6,1963,1963,344,1120,1128,0,1128,1,0,2,0,3,1,6,0,1963,2,525,192,20,123,0,0,12,2008,155000
"1298",1298,35,3675,6,5,2005,2006,0,547,1072,0,1072,1,0,2,0,2,1,5,0,2005,2,525,0,44,0,0,0,6,2006,140000
